time,req_id,current_decode_position,memory_freed,running_count_same_position,total_running_count
5753.9916,11256,4,24,413,413
5753.9916,11267,4,24,405,405
5753.9916,11271,4,24,401,401
5753.9916,11279,4,24,409,409
5757.1866,11285,0,20,1,400
5757.1866,11289,5,25,386,386
5757.1866,11299,5,25,397,397
5757.1866,10090,5,25,396,396
5757.1866,10663,5,25,385,385
5757.1866,11247,5,25,395,395
5757.1866,10646,5,25,399,399
5757.1866,10683,5,25,392,392
5757.1866,10670,5,25,388,388
5757.1866,10643,5,25,389,389
5757.1866,11556,5,25,398,398
5757.1866,10956,5,25,391,391
5757.1866,11558,5,25,387,387
5757.1866,11567,5,25,394,394
5757.1866,11237,5,25,393,393
5757.1866,11275,5,25,390,390
5760.3845,11282,6,26,383,383
5760.3845,10671,6,26,382,382
5760.3845,10674,6,26,371,371
5760.3845,10662,6,26,381,381
5760.3845,10684,6,26,372,372
5760.3845,10602,6,26,377,377
5760.3845,10051,6,26,376,376
5760.3845,10976,6,26,378,378
5760.3845,10984,6,26,380,380
5760.3845,10936,6,26,374,374
5760.3845,11560,6,26,370,370
5760.3845,11554,6,26,384,384
5760.3845,11242,6,26,379,379
5760.3845,11287,6,26,375,375
5760.3845,11259,6,26,373,373
5763.5757,10944,7,27,367,367
5763.5757,10665,7,27,366,366
5763.5757,10354,7,27,360,360
5763.5757,10586,7,27,359,359
5763.5757,10587,7,27,363,363
5763.5757,10973,7,27,364,364
5763.5757,10979,7,27,361,361
5763.5757,10961,7,27,357,357
5763.5757,11554,0,20,1,370
5763.5757,10968,7,27,368,368
5763.5757,11293,7,27,362,362
5763.5757,11304,7,27,358,358
5763.5757,11297,7,27,365,365
5763.5757,11281,7,27,369,369
5766.7684,10573,8,28,353,353
5766.7684,10089,8,28,356,356
5766.7684,10583,8,28,352,352
5766.7684,10642,8,28,345,345
5766.7684,10052,8,28,349,349
5766.7684,10055,8,28,348,348
5766.7684,11562,8,28,350,350
5766.7684,10601,8,28,346,346
5766.7684,11554,0,20,1,357
5766.7684,10605,8,28,354,354
5766.7684,11258,8,28,355,355
5766.7684,11278,8,28,347,347
5766.7684,11295,8,28,351,351
5769.9638,11270,9,29,339,339
5769.9638,11266,9,29,343,343
5769.9638,10093,9,29,336,336
5769.9638,10647,9,29,340,340
5769.9638,10648,9,29,333,333
5769.9638,10056,9,29,341,341
5769.9638,10638,9,29,344,344
5769.9638,10639,9,29,337,337
5769.9638,11554,0,20,1,345
5769.9638,10954,9,29,342,342
5769.9638,10949,9,29,334,334
5769.9638,10962,9,29,338,338
5769.9638,11274,9,29,335,335
5773.1540,10577,10,30,326,326
5773.1540,10580,10,30,323,323
5773.1540,10938,10,30,331,331
5773.1540,10598,10,30,332,332
5773.1540,10958,10,30,328,328
5773.1540,10607,10,30,325,325
5773.1540,10589,10,30,329,329
5773.1540,11554,0,20,1,333
5773.1540,10978,10,30,330,330
5773.1540,10972,10,30,327,327
5773.1540,11564,10,30,324,324
5776.3512,10596,11,31,322,322
5776.3512,10947,11,31,319,319
5776.3512,10606,11,31,317,317
5776.3512,10595,11,31,314,314
5776.3512,10599,11,31,313,313
5776.3512,10609,11,31,320,320
5776.3512,10941,11,31,316,316
5776.3512,10981,11,31,315,315
5776.3512,10641,11,31,321,321
5776.3512,11561,11,31,318,318
5779.5491,10644,12,32,307,307
5779.5491,10211,12,32,312,312
5779.5491,10946,12,32,306,306
5779.5491,10593,12,32,310,310
5779.5491,10590,12,32,305,305
5779.5491,10592,12,32,303,303
5779.5491,10957,12,32,311,311
5779.5491,10960,12,32,308,308
5779.5491,10092,12,32,309,309
5779.5491,10050,12,32,304,304
5782.7412,10653,13,33,302,302
5782.7412,10685,13,33,294,294
5782.7412,10211,0,20,1,303
5782.7412,10937,13,33,301,301
5782.7412,10578,13,33,297,297
5782.7412,10940,13,33,298,298
5782.7412,10600,13,33,295,295
5782.7412,10610,13,33,300,300
5782.7412,10675,13,33,299,299
5782.7412,10088,13,33,296,296
5785.9320,10650,14,34,292,292
5785.9320,10579,14,34,288,288
5785.9320,10211,0,20,1,294
5785.9320,10679,14,34,287,287
5785.9320,10630,14,34,291,291
5785.9320,10980,14,34,289,289
5785.9320,11555,14,34,293,293
5785.9320,11559,14,34,286,286
5785.9320,10970,14,34,290,290
5789.1270,10655,15,35,280,280
5789.1270,10597,15,35,284,284
5789.1270,10211,0,20,1,286
5789.1270,10664,15,35,283,283
5789.1270,10634,15,35,279,279
5789.1270,10953,15,35,281,281
5789.1270,11563,15,35,285,285
5789.1270,10983,15,35,282,282
5789.1270,11566,15,35,278,278
5792.3211,10091,16,36,273,273
5792.3211,10594,16,36,276,276
5792.3211,10211,0,20,1,278
5792.3211,10672,16,36,275,275
5792.3211,10575,16,36,272,272
5792.3211,10977,16,36,277,277
5792.3211,10974,16,36,271,271
5792.3211,11557,16,36,274,274
5795.5209,10611,17,37,267,267
5795.5209,10604,17,37,265,265
5795.5209,10087,17,37,269,269
5795.5209,10939,17,37,270,270
5795.5209,10959,17,37,263,263
5795.5209,11565,17,37,266,266
5795.5209,10942,17,37,268,268
5795.5209,10943,17,37,264,264
5798.7098,10945,18,38,257,257
5798.7098,10087,0,20,1,263
5798.7098,10939,0,20,2,264
5798.7098,10608,18,38,259,259
5798.7098,10612,18,38,261,261
5798.7098,10955,18,38,262,262
5798.7098,10963,18,38,260,260
5798.7098,10950,18,38,258,258
5801.9077,10591,19,39,250,250
5801.9077,10582,19,39,255,255
5801.9077,10585,19,39,252,252
5801.9077,10948,19,39,253,253
5801.9077,10982,19,39,256,256
5801.9077,10969,19,39,251,251
5801.9077,10951,19,39,254,254
5805.0979,10611,0,20,483,483
5805.0979,10591,0,20,493,493
5805.0979,10945,0,20,485,485
5805.0979,10604,0,20,481,481
5805.0979,10594,0,20,476,476
5805.0979,10582,0,20,498,498
5805.0979,10211,0,20,478,478
5805.0979,10087,0,20,491,491
5805.0979,10585,0,20,495,495
5805.0979,10939,0,20,492,492
5805.0979,10959,0,20,479,479
5805.0979,10608,0,20,487,487
5805.0979,11565,0,20,482,482
5805.0979,10948,0,20,496,496
5805.0979,10612,0,20,489,489
5805.0979,10982,0,20,499,499
5805.0979,10942,0,20,484,484
5805.0979,10955,0,20,490,490
5805.0979,10977,0,20,477,477
5805.0979,10963,0,20,488,488
5805.0979,10950,0,20,486,486
5805.0979,10943,0,20,480,480
5805.0979,10969,0,20,494,494
5805.0979,10951,0,20,497,497
5808.2929,10655,1,21,465,465
5808.2929,10650,1,21,461,461
5808.2929,10091,1,21,473,473
5808.2929,10653,1,21,454,454
5808.2929,10597,1,21,469,469
5808.2929,10579,1,21,457,457
5808.2929,10672,1,21,475,475
5808.2929,10575,1,21,472,472
5808.2929,10679,1,21,456,456
5808.2929,10664,1,21,468,468
5808.2929,10634,1,21,464,464
5808.2929,10630,1,21,460,460
5808.2929,10982,0,20,1,476
5808.2929,10953,1,21,466,466
5808.2929,10980,1,21,458,458
5808.2929,11563,1,21,470,470
5808.2929,11555,1,21,462,462
5808.2929,10974,1,21,471,471
5808.2929,11559,1,21,455,455
5808.2929,10983,1,21,467,467
5808.2929,11566,1,21,463,463
5808.2929,10970,1,21,459,459
5808.2929,11557,1,21,474,474
5811.4850,10644,2,22,441,441
5811.4850,10685,2,22,446,446
5811.4850,10946,2,22,440,440
5811.4850,10593,2,22,444,444
5811.4850,10596,2,22,436,436
5811.4850,10937,2,22,453,453
5811.4850,10590,2,22,439,439
5811.4850,10578,2,22,449,449
5811.4850,10592,2,22,437,437
5811.4850,10609,2,22,434,434
5811.4850,10940,2,22,450,450
5811.4850,10600,2,22,447,447
5811.4850,10957,2,22,445,445
5811.4850,10960,2,22,442,442
5811.4850,10610,2,22,452,452
5811.4850,10982,0,20,1,454
5811.4850,10092,2,22,443,443
5811.4850,10050,2,22,438,438
5811.4850,10641,2,22,435,435
5811.4850,10675,2,22,451,451
5811.4850,10088,2,22,448,448
5814.6749,10577,3,23,419,419
5814.6749,10580,3,23,416,416
5814.6749,10947,3,23,433,433
5814.6749,10937,0,20,1,434
5814.6749,10606,3,23,431,431
5814.6749,10595,3,23,428,428
5814.6749,10938,3,23,424,424
5814.6749,10598,3,23,425,425
5814.6749,10958,3,23,421,421
5814.6749,10599,3,23,427,427
5814.6749,10607,3,23,418,418
5814.6749,10941,3,23,430,430
5814.6749,10982,0,20,2,435
5814.6749,10589,3,23,422,422
5814.6749,11554,3,23,426,426
5814.6749,10981,3,23,429,429
5814.6749,10978,3,23,423,423
5814.6749,11561,3,23,432,432
5814.6749,10972,3,23,420,420
5814.6749,11564,3,23,417,417
5817.8651,11270,4,24,410,410
5817.8651,11266,4,24,414,414
5817.8651,10093,4,24,407,407
5817.8651,10573,4,24,400,400
5817.8651,10647,4,24,411,411
5817.8651,10648,4,24,404,404
5817.8651,10056,4,24,412,412
5817.8651,10089,4,24,403,403
5817.8651,10638,4,24,415,415
5817.8651,10639,4,24,408,408
5817.8651,10982,0,20,1,416
5817.8651,10954,4,24,413,413
5817.8651,10605,4,24,401,401
5817.8651,10949,4,24,405,405
5817.8651,10962,4,24,409,409
5817.8651,11258,4,24,402,402
5817.8651,11274,4,24,406,406
5821.0601,10944,5,25,389,389
5821.0601,10583,5,25,399,399
5821.0601,10642,5,25,392,392
5821.0601,10665,5,25,388,388
5821.0601,10052,5,25,396,396
5821.0601,10587,5,25,385,385
5821.0601,10055,5,25,395,395
5821.0601,10973,5,25,386,386
5821.0601,11562,5,25,397,397
5821.0601,10982,0,20,1,400
5821.0601,10601,5,25,393,393
5821.0601,10968,5,25,390,390
5821.0601,11278,5,25,394,394
5821.0601,11297,5,25,387,387
5821.0601,11295,5,25,398,398
5821.0601,11281,5,25,391,391
5824.2580,11282,6,26,378,378
5824.2580,10671,6,26,377,377
5824.2580,10662,6,26,376,376
5824.2580,10602,6,26,372,372
5824.2580,10354,6,26,382,382
5824.2580,10051,6,26,371,371
5824.2580,10586,6,26,381,381
5824.2580,10976,6,26,373,373
5824.2580,10979,6,26,383,383
5824.2580,10984,6,26,375,375
5824.2580,10961,6,26,379,379
5824.2580,11293,6,26,384,384
5824.2580,11304,6,26,380,380
5824.2580,11242,6,26,374,374
5824.2580,11287,6,26,370,370
5827.4491,11285,7,27,364,364
5827.4491,11299,7,27,361,361
5827.4491,10674,7,27,366,366
5827.4491,10090,7,27,360,360
5827.4491,11247,7,27,359,359
5827.4491,10646,7,27,363,363
5827.4491,10684,7,27,367,367
5827.4491,11556,7,27,362,362
5827.4491,10936,7,27,369,369
5827.4491,11560,7,27,365,365
5827.4491,11567,7,27,358,358
5827.4491,11293,0,20,1,370
5827.4491,11237,7,27,357,357
5827.4491,11259,7,27,368,368
5830.6419,11289,8,28,350,350
5830.6419,10663,8,28,349,349
5830.6419,10636,8,28,348,348
5830.6419,10683,8,28,356,356
5830.6419,10670,8,28,352,352
5830.6419,10654,8,28,345,345
5830.6419,10643,8,28,353,353
5830.6419,10971,8,28,347,347
5830.6419,10956,8,28,355,355
5830.6419,11558,8,28,351,351
5830.6419,11293,0,20,1,357
5830.6419,11256,8,28,346,346
5830.6419,11275,8,28,354,354
5833.8372,10637,9,29,341,341
5833.8372,10632,9,29,344,344
5833.8372,10633,9,29,337,337
5833.8372,10657,9,29,336,336
5833.8372,10651,9,29,340,340
5833.8372,10652,9,29,333,333
5833.8372,10975,9,29,343,343
5833.8372,10952,9,29,339,339
5833.8372,10967,9,29,335,335
5833.8372,11293,0,20,1,345
5833.8372,11267,9,29,338,338
5833.8372,11271,9,29,334,334
5833.8372,11279,9,29,342,342
5837.0274,11234,10,30,328,328
5837.0274,10667,10,30,325,325
5837.0274,10686,10,30,329,329
5837.0274,10689,10,30,326,326
5837.0274,10658,10,30,323,323
5837.0274,11244,10,30,331,331
5837.0274,11248,10,30,332,332
5837.0274,11293,0,20,1,333
5837.0274,11291,10,30,324,324
5837.0274,11298,10,30,330,330
5837.0274,11284,10,30,327,327
5840.2246,11249,11,31,313,313
5840.2246,10680,11,31,320,320
5840.2246,11253,11,31,316,316
5840.2246,11231,11,31,322,322
5840.2246,11239,11,31,319,319
5840.2246,11260,11,31,317,317
5840.2246,11263,11,31,314,314
5840.2246,11288,11,31,318,318
5840.2246,11301,11,31,315,315
5840.2246,10666,11,31,321,321
5843.4225,11241,12,32,303,303
5843.4225,11233,12,32,311,311
5843.4225,11236,12,32,308,308
5843.4225,11261,12,32,310,310
5843.4225,10687,12,32,305,305
5843.4225,10581,12,32,307,307
5843.4225,11238,12,32,306,306
5843.4225,10656,12,32,309,309
5843.4225,10210,12,32,304,304
5843.4225,10635,12,32,312,312
5846.6146,11252,13,33,298,298
5846.6146,11255,13,33,295,295
5846.6146,10681,13,33,300,300
5846.6146,11243,13,33,301,301
5846.6146,10690,13,33,297,297
5846.6146,10603,13,33,294,294
5846.6146,10574,13,33,302,302
5846.6146,11251,13,33,296,296
5846.6146,10631,13,33,299,299
5846.6146,10635,0,20,1,303
5849.8055,10576,14,34,287,287
5849.8055,10049,14,34,291,291
5849.8055,10691,14,34,288,288
5849.8055,10640,14,34,292,292
5849.8055,11300,14,34,289,289
5849.8055,11294,14,34,293,293
5849.8055,11265,14,34,290,290
5849.8055,11286,14,34,286,286
5849.8055,10635,0,20,1,294
5853.0005,10588,15,35,283,283
5853.0005,10584,15,35,279,279
5853.0005,10353,15,35,284,284
5853.0005,10057,15,35,280,280
5853.0005,11290,15,35,285,285
5853.0005,11292,15,35,281,281
5853.0005,11303,15,35,282,282
5853.0005,11277,15,35,278,278
5853.0005,10635,0,20,1,286
5856.1945,10355,16,36,275,275
5856.1945,10645,16,36,272,272
5856.1945,11262,16,36,276,276
5856.1945,10649,16,36,273,273
5856.1945,11283,16,36,277,277
5856.1945,11296,16,36,274,274
5856.1945,11269,16,36,271,271
5856.1945,10635,0,20,1,278
5859.3943,11245,17,37,270,270
5859.3943,11235,17,37,263,263
5859.3943,11232,17,37,266,266
5859.3943,10661,17,37,269,269
5859.3943,10673,17,37,265,265
5859.3943,10682,17,37,267,267
5859.3943,11257,17,37,264,264
5859.3943,11276,17,37,268,268
5862.5832,11245,0,20,2,264
5862.5832,10668,18,38,259,259
5862.5832,11254,18,38,261,261
5862.5832,10661,0,20,1,263
5862.5832,11250,18,38,257,257
5862.5832,11272,18,38,258,258
5862.5832,11280,18,38,262,262
5862.5832,11268,18,38,260,260
5865.7811,11302,19,39,256,256
5865.7811,11240,19,39,253,253
5865.7811,11246,19,39,252,252
5865.7811,10669,19,39,255,255
5865.7811,10688,19,39,250,250
5865.7811,11264,19,39,251,251
5865.7811,11273,19,39,254,254
5868.9713,11302,0,20,499,499
5868.9713,11245,0,20,492,492
5868.9713,11235,0,20,479,479
5868.9713,10668,0,20,487,487
5868.9713,11232,0,20,482,482
5868.9713,11240,0,20,496,496
5868.9713,11254,0,20,489,489
5868.9713,10661,0,20,491,491
5868.9713,11246,0,20,495,495
5868.9713,10673,0,20,481,481
5868.9713,11262,0,20,476,476
5868.9713,10669,0,20,498,498
5868.9713,10688,0,20,493,493
5868.9713,11250,0,20,485,485
5868.9713,10682,0,20,483,483
5868.9713,11257,0,20,480,480
5868.9713,11264,0,20,494,494
5868.9713,11272,0,20,486,486
5868.9713,11280,0,20,490,490
5868.9713,11283,0,20,477,477
5868.9713,11268,0,20,488,488
5868.9713,11273,0,20,497,497
5868.9713,11276,0,20,484,484
5868.9713,10635,0,20,478,478
5872.1663,11302,0,20,1,476
5872.1663,10576,1,21,456,456
5872.1663,10588,1,21,468,468
5872.1663,10584,1,21,464,464
5872.1663,10049,1,21,460,460
5872.1663,10355,1,21,475,475
5872.1663,10645,1,21,472,472
5872.1663,10691,1,21,457,457
5872.1663,10574,1,21,454,454
5872.1663,10353,1,21,469,469
5872.1663,10057,1,21,465,465
5872.1663,10640,1,21,461,461
5872.1663,10649,1,21,473,473
5872.1663,11290,1,21,470,470
5872.1663,11300,1,21,458,458
5872.1663,11292,1,21,466,466
5872.1663,11294,1,21,462,462
5872.1663,11296,1,21,474,474
5872.1663,11303,1,21,467,467
5872.1663,11277,1,21,463,463
5872.1663,11265,1,21,459,459
5872.1663,11269,1,21,471,471
5872.1663,11286,1,21,455,455
5875.3584,11241,2,22,437,437
5875.3584,10680,2,22,434,434
5875.3584,11252,2,22,450,450
5875.3584,11255,2,22,447,447
5875.3584,11233,2,22,445,445
5875.3584,11236,2,22,442,442
5875.3584,10681,2,22,452,452
5875.3584,11302,0,20,1,454
5875.3584,11261,2,22,444,444
5875.3584,11231,2,22,436,436
5875.3584,11243,2,22,453,453
5875.3584,10687,2,22,439,439
5875.3584,10690,2,22,449,449
5875.3584,10603,2,22,446,446
5875.3584,10581,2,22,441,441
5875.3584,11238,2,22,440,440
5875.3584,11251,2,22,448,448
5875.3584,10631,2,22,451,451
5875.3584,10656,2,22,443,443
5875.3584,10210,2,22,438,438
5875.3584,10666,2,22,435,435
5878.5483,11234,3,23,421,421
5878.5483,11249,3,23,427,427
5878.5483,10667,3,23,418,418
5878.5483,11253,3,23,430,430
5878.5483,11302,0,20,2,435
5878.5483,10686,3,23,422,422
5878.5483,10689,3,23,419,419
5878.5483,10658,3,23,416,416
5878.5483,11239,3,23,433,433
5878.5483,11243,0,20,1,434
5878.5483,11260,3,23,431,431
5878.5483,11263,3,23,428,428
5878.5483,11244,3,23,424,424
5878.5483,11248,3,23,425,425
5878.5483,11293,3,23,426,426
5878.5483,11291,3,23,417,417
5878.5483,11298,3,23,423,423
5878.5483,11288,3,23,432,432
5878.5483,11284,3,23,420,420
5878.5483,11301,3,23,429,429
5881.7385,11302,0,20,1,416
5881.7385,10637,4,24,412,412
5881.7385,10683,4,24,403,403
5881.7385,10632,4,24,415,415
5881.7385,10633,4,24,408,408
5881.7385,10657,4,24,407,407
5881.7385,10643,4,24,400,400
5881.7385,10651,4,24,411,411
5881.7385,10652,4,24,404,404
5881.7385,10975,4,24,414,414
5881.7385,10952,4,24,410,410
5881.7385,10956,4,24,402,402
5881.7385,10967,4,24,406,406
5881.7385,11267,4,24,409,409
5881.7385,11275,4,24,401,401
5881.7385,11271,4,24,405,405
5881.7385,11279,4,24,413,413
5884.9335,11285,5,25,386,386
5884.9335,11289,5,25,397,397
5884.9335,11302,0,20,1,400
5884.9335,10674,5,25,388,388
5884.9335,10663,5,25,396,396
5884.9335,10646,5,25,385,385
5884.9335,10636,5,25,395,395
5884.9335,10684,5,25,389,389
5884.9335,10670,5,25,399,399
5884.9335,10654,5,25,392,392
5884.9335,10971,5,25,394,394
5884.9335,11558,5,25,398,398
5884.9335,10936,5,25,391,391
5884.9335,11560,5,25,387,387
5884.9335,11256,5,25,393,393
5884.9335,11259,5,25,390,390
5888.1314,11282,6,26,373,373
5888.1314,11299,6,26,383,383
5888.1314,10671,6,26,372,372
5888.1314,10090,6,26,382,382
5888.1314,10662,6,26,371,371
5888.1314,11247,6,26,381,381
5888.1314,10354,6,26,377,377
5888.1314,10586,6,26,376,376
5888.1314,10979,6,26,378,378
5888.1314,10984,6,26,370,370
5888.1314,11556,6,26,384,384
5888.1314,10961,6,26,374,374
5888.1314,11567,6,26,380,380
5888.1314,11304,6,26,375,375
5888.1314,11237,6,26,379,379
5891.3226,10583,7,27,363,363
5891.3226,10602,7,27,367,367
5891.3226,10051,7,27,366,366
5891.3226,10052,7,27,360,360
5891.3226,10055,7,27,359,359
5891.3226,10976,7,27,368,368
5891.3226,11562,7,27,361,361
5891.3226,10982,7,27,364,364
5891.3226,10601,7,27,357,357
5891.3226,11556,0,20,1,370
5891.3226,11278,7,27,358,358
5891.3226,11242,7,27,369,369
5891.3226,11287,7,27,365,365
5891.3226,11295,7,27,362,362
5894.5153,11266,8,28,347,347
5894.5153,10056,8,28,345,345
5894.5153,10944,8,28,353,353
5894.5153,10638,8,28,348,348
5894.5153,10642,8,28,356,356
5894.5153,10665,8,28,352,352
5894.5153,10587,8,28,349,349
5894.5153,10973,8,28,350,350
5894.5153,11556,0,20,1,357
5894.5153,10954,8,28,346,346
5894.5153,10968,8,28,354,354
5894.5153,11297,8,28,351,351
5894.5153,11281,8,28,355,355
5897.7106,11270,9,29,343,343
5897.7106,10093,9,29,340,340
5897.7106,10573,9,29,333,333
5897.7106,10647,9,29,344,344
5897.7106,10648,9,29,337,337
5897.7106,10089,9,29,336,336
5897.7106,10639,9,29,341,341
5897.7106,11556,0,20,1,345
5897.7106,10605,9,29,334,334
5897.7106,10949,9,29,338,338
5897.7106,10962,9,29,342,342
5897.7106,11258,9,29,335,335
5897.7106,11274,9,29,339,339
5900.9008,10947,10,30,331,331
5900.9008,10937,10,30,332,332
5900.9008,10606,10,30,329,329
5900.9008,10595,10,30,326,326
5900.9008,10598,10,30,323,323
5900.9008,10599,10,30,325,325
5900.9008,10941,10,30,328,328
5900.9008,11556,0,20,1,333
5900.9008,11554,10,30,324,324
5900.9008,10981,10,30,327,327
5900.9008,11561,10,30,330,330
5904.0981,10577,11,31,317,317
5904.0981,10580,11,31,314,314
5904.0981,10938,11,31,322,322
5904.0981,10958,11,31,319,319
5904.0981,10607,11,31,316,316
5904.0981,10610,11,31,313,313
5904.0981,10589,11,31,320,320
5904.0981,10978,11,31,321,321
5904.0981,10972,11,31,318,318
5904.0981,11564,11,31,315,315
5907.2960,10685,12,32,307,307
5907.2960,10593,12,32,305,305
5907.2960,10578,12,32,310,310
5907.2960,10940,12,32,311,311
5907.2960,10600,12,32,308,308
5907.2960,10957,12,32,306,306
5907.2960,10960,12,32,303,303
5907.2960,10092,12,32,304,304
5907.2960,10675,12,32,312,312
5907.2960,10088,12,32,309,309
5910.4881,10644,13,33,302,302
5910.4881,10672,13,33,294,294
5910.4881,10946,13,33,301,301
5910.4881,10596,13,33,297,297
5910.4881,10590,13,33,300,300
5910.4881,10592,13,33,298,298
5910.4881,10609,13,33,295,295
5910.4881,10050,13,33,299,299
5910.4881,10641,13,33,296,296
5910.4881,10675,0,20,1,303
5913.6789,10091,14,34,292,292
5913.6789,10597,14,34,288,288
5913.6789,10575,14,34,291,291
5913.6789,10664,14,34,287,287
5913.6789,11563,14,34,289,289
5913.6789,10974,14,34,290,290
5913.6789,10983,14,34,286,286
5913.6789,10675,0,20,1,294
5913.6789,11557,14,34,293,293
5916.8739,10655,15,35,284,284
5916.8739,10650,15,35,280,280
5916.8739,10634,15,35,283,283
5916.8739,10630,15,35,279,279
5916.8739,10953,15,35,285,285
5916.8739,11555,15,35,281,281
5916.8739,11566,15,35,282,282
5916.8739,10970,15,35,278,278
5916.8739,10675,0,20,1,286
5920.0680,10653,16,36,273,273
5920.0680,10579,16,36,276,276
5920.0680,10582,16,36,272,272
5920.0680,10679,16,36,275,275
5920.0680,10980,16,36,277,277
5920.0680,11559,16,36,274,274
5920.0680,10675,0,20,1,278
5920.0680,10951,16,36,271,271
5923.2678,10591,17,37,267,267
5923.2678,10087,17,37,265,265
5923.2678,10585,17,37,269,269
5923.2678,10939,17,37,266,266
5923.2678,10948,17,37,270,270
5923.2678,10612,17,37,263,263
5923.2678,10955,17,37,264,264
5923.2678,10969,17,37,268,268
5926.4567,10611,18,38,257,257
5926.4567,10945,18,38,259,259
5926.4567,10585,0,20,1,263
5926.4567,10608,18,38,261,261
5926.4567,10948,0,20,2,264
5926.4567,10942,18,38,258,258
5926.4567,10963,18,38,262,262
5926.4567,10950,18,38,260,260
5929.6546,10604,19,39,255,255
5929.6546,10594,19,39,250,250
5929.6546,10211,19,39,252,252
5929.6546,10959,19,39,253,253
5929.6546,11565,19,39,256,256
5929.6546,10977,19,39,251,251
5929.6546,10943,19,39,254,254
5932.8448,10611,0,20,485,485
5932.8448,10591,0,20,483,483
5932.8448,10945,0,20,487,487
5932.8448,10579,0,20,476,476
5932.8448,10604,0,20,498,498
5932.8448,10594,0,20,493,493
5932.8448,10211,0,20,495,495
5932.8448,10087,0,20,481,481
5932.8448,10585,0,20,491,491
5932.8448,10939,0,20,482,482
5932.8448,10959,0,20,496,496
5932.8448,10608,0,20,489,489
5932.8448,11565,0,20,499,499
5932.8448,10948,0,20,492,492
5932.8448,10612,0,20,479,479
5932.8448,10942,0,20,486,486
5932.8448,10955,0,20,480,480
5932.8448,10977,0,20,494,494
5932.8448,10963,0,20,490,490
5932.8448,10980,0,20,477,477
5932.8448,10950,0,20,488,488
5932.8448,10943,0,20,497,497
5932.8448,10969,0,20,484,484
5932.8448,10675,0,20,478,478
5936.0398,10655,1,21,469,469
5936.0398,10650,1,21,465,465
5936.0398,10091,1,21,461,461
5936.0398,10653,1,21,473,473
5936.0398,10597,1,21,457,457
5936.0398,10644,1,21,454,454
5936.0398,10582,1,21,472,472
5936.0398,10575,1,21,460,460
5936.0398,10679,1,21,475,475
5936.0398,10664,1,21,456,456
5936.0398,10634,1,21,468,468
5936.0398,10630,1,21,464,464
5936.0398,11565,0,20,1,476
5936.0398,10953,1,21,470,470
5936.0398,11563,1,21,458,458
5936.0398,11555,1,21,466,466
5936.0398,10974,1,21,459,459
5936.0398,11559,1,21,474,474
5936.0398,10983,1,21,455,455
5936.0398,11566,1,21,467,467
5936.0398,10970,1,21,463,463
5936.0398,11557,1,21,462,462
5936.0398,10951,1,21,471,471
5939.2319,10685,2,22,441,441
5939.2319,10672,2,22,446,446
5939.2319,10946,2,22,453,453
5939.2319,10593,2,22,439,439
5939.2319,10596,2,22,449,449
5939.2319,10590,2,22,452,452
5939.2319,11565,0,20,1,454
5939.2319,10578,2,22,444,444
5939.2319,10938,2,22,436,436
5939.2319,10592,2,22,450,450
5939.2319,10609,2,22,447,447
5939.2319,10940,2,22,445,445
5939.2319,10600,2,22,442,442
5939.2319,10957,2,22,440,440
5939.2319,10960,2,22,437,437
5939.2319,10589,2,22,434,434
5939.2319,10092,2,22,438,438
5939.2319,10050,2,22,451,451
5939.2319,10641,2,22,448,448
5939.2319,10978,2,22,435,435
5939.2319,10088,2,22,443,443
5942.4218,10946,0,20,1,434
5942.4218,10577,3,23,431,431
5942.4218,10580,3,23,428,428
5942.4218,10947,3,23,424,424
5942.4218,10937,3,23,425,425
5942.4218,11565,0,20,2,435
5942.4218,10606,3,23,422,422
5942.4218,10595,3,23,419,419
5942.4218,10598,3,23,416,416
5942.4218,10958,3,23,433,433
5942.4218,10599,3,23,418,418
5942.4218,10607,3,23,430,430
5942.4218,10941,3,23,421,421
5942.4218,10610,3,23,427,427
5942.4218,11556,3,23,426,426
5942.4218,11554,3,23,417,417
5942.4218,10981,3,23,420,420
5942.4218,11561,3,23,423,423
5942.4218,10972,3,23,432,432
5942.4218,11564,3,23,429,429
5945.6120,11270,4,24,414,414
5945.6120,10093,4,24,411,411
5945.6120,10573,4,24,404,404
5945.6120,10647,4,24,415,415
5945.6120,10648,4,24,408,408
5945.6120,10089,4,24,407,407
5945.6120,10944,4,24,400,400
5945.6120,10639,4,24,412,412
5945.6120,10642,4,24,403,403
5945.6120,11565,0,20,1,416
5945.6120,10605,4,24,405,405
5945.6120,10949,4,24,409,409
5945.6120,10962,4,24,413,413
5945.6120,10968,4,24,401,401
5945.6120,11258,4,24,406,406
5945.6120,11281,4,24,402,402
5945.6120,11274,4,24,410,410
5948.8070,11266,5,25,394,394
5948.8070,10056,5,25,392,392
5948.8070,10583,5,25,385,385
5948.8070,10638,5,25,395,395
5948.8070,10602,5,25,389,389
5948.8070,10665,5,25,399,399
5948.8070,10051,5,25,388,388
5948.8070,10587,5,25,396,396
5948.8070,11565,0,20,1,400
5948.8070,10976,5,25,390,390
5948.8070,10973,5,25,397,397
5948.8070,10982,5,25,386,386
5948.8070,10954,5,25,393,393
5948.8070,11297,5,25,398,398
5948.8070,11242,5,25,391,391
5948.8070,11287,5,25,387,387
5952.0048,11299,6,26,378,378
5952.0048,10090,6,26,377,377
5952.0048,11247,6,26,376,376
